country,year,dva_value,fnl_value,exgr_value,dva_share,dva_ratio,dva_growth,dva_lag,dva_share_growth,dva_share_lag
THA,2012,72892.415,70613.815,121002.515,0.6024041318480032,1.0322684732442227,4.067287115958695,70043.543,-0.42185817237703205,0.6066227135717736
THA,2013,76143.473,74254.289,123642.781,0.6158343607622349,1.0254420859110238,4.4600772247702425,72892.415,1.3430228914231623,0.6024041318480032
THA,2014,74613.183,71683.833,119647.305,0.6236093909511795,1.0408648627927026,-2.009745470895441,76143.473,0.7775030188944654,0.6158343607622349
THA,2015,76983.173,72118.595,117626.413,0.6544718234330583,1.0674524787955173,3.176368980264499,74613.183,3.086243248187881,0.6236093909511795
THA,2016,80518.99,74139.68,119778.857,0.6722304087440073,1.086044477127498,4.592973843777526,76983.173,1.7758585310948982,0.6544718234330583
THA,2017,89970.559,84132.503,133763.353,0.6726099262777899,1.069391207818933,11.738310428384647,80518.99,0.03795175337826251,0.6722304087440073
THA,2018,96203.549,89665.948,143299.126,0.6713477722118139,1.072910632696372,6.927810685270952,89970.559,-0.12621540659760733,0.6726099262777899
THA,2019,98426.987,87553.067,140796.259,0.6990738795126652,1.1241980477965439,2.311180848432093,96203.549,2.7726107300851344,0.6713477722118139
THA,2020,76712.458,62421.665,112622.41,0.6811473666741814,1.228939631776884,-22.06156021010782,98426.987,-1.7926512838483788,0.6990738795126652
THA,2021,78723.351,66998.43,124848.589,0.6305505863586491,1.175002921710255,2.621338244695526,76712.458,-5.0596780315532275,0.6811473666741814
THA,2022,88215.82,81624.202,146549.091,0.6019540578385438,1.0807556807722298,12.058009319242547,78723.351,-2.85965285201053,0.6305505863586491
VNM,2000,7991.091,6443.959,10898.87,0.733203625696976,1.2400902923187438,,,,
VNM,2001,8475.984,6782.651,11635.818,0.7284390319614832,1.2496565133603366,6.067919887284479,7991.091,-0.47645937354927614,0.733203625696976
VNM,2002,9058.294,7430.728,12820.768,0.706532869169772,1.2190318364499413,6.870116791159586,8475.984,-2.1906162791711203,0.7284390319614832
VNM,2003,10692.211,8777.542,15582.165,0.6861826325160848,1.2181327073114545,18.03780049532506,9058.294,-2.035023665368718,0.706532869169772
VNM,2004,12754.623,10596.663,18895.907,0.6749939550401047,1.2036452419030406,19.288919756634073,10692.211,-1.118867747598007,0.6861826325160848
VNM,2005,15368.609,12313.106,22921.566,0.6704868681310867,1.2481504666653565,20.494419944830987,12754.623,-0.4507086909018021,0.6749939550401047
VNM,2006,19017.399,14726.216,28668.751,0.6633494078622401,1.2913975321290956,23.74183636267928,15368.609,-0.7137460268846652,0.6704868681310867
VNM,2007,22045.793,18269.378,35418.395,0.6224390743849348,1.2067073657351663,15.924333290793346,19017.399,-4.091033347730521,0.6633494078622401
VNM,2008,26697.274,23056.999,43800.9,0.6095142793869532,1.1578815612560855,21.099177516544753,22045.793,-1.2924794997981603,0.6224390743849348
VNM,2009,25045.868,22228.845,39001.717,0.6421734714910116,1.1267282668082843,-6.1856727394714595,26697.274,3.265919210405832,0.6095142793869532
VNM,2010,31311.289,27719.398,46963.351,0.6667175219247025,1.1295804115226455,25.015787035210767,25045.868,2.45440504336909,0.6421734714910116
VNM,2011,40231.173,35167.993,61648.883,0.6525855951031586,1.1439712524965528,28.487757243082523,31311.289,-1.413192682154385,0.6667175219247025
VNM,2012,44451.844,38172.622,68530.803,0.6486403493623152,1.1644954334025048,10.49104633364777,40231.173,-0.3945245740843428,0.6525855951031586
VNM,2013,49894.552,44808.665,78246.943,0.6376549688337345,1.1135023103232378,12.244054487368405,44451.844,-1.0985380528580668,0.6486403493623152
VNM,2014,56499.879,52582.209,90042.613,0.6274793358118117,1.0745056184307509,13.238573622226335,49894.552,-1.0175633021922814,0.6376549688337345
VNM,2015,58414.226,59399.236,97887.603,0.596747945702583,0.9834171267792065,3.388232034974803,56499.879,-3.073139010922865,0.6274793358118117
VNM,2016,64525.096,66307.316,110091.186,0.5861059213223482,0.9731218196194217,10.461270170728598,58414.226,-1.0642024380234871,0.596747945702583
VNM,2017,72704.565,80002.888,129459.439,0.5616011127624306,0.9087742557493674,12.67641508042081,64525.096,-2.4504808559917546,0.5861059213223482
VNM,2018,79039.531,87976.411,141673.337,0.5578998326269395,0.8984173155233623,8.71329881418037,72704.565,-0.3701280135491092,0.5616011127624306
VNM,2019,87249.923,98194.681,157493.616,0.5539902201496217,0.8885402153299933,10.387703337966414,79039.531,-0.3909612477317803,0.5578998326269395
VNM,2020,86645.189,99939.259,158463.454,0.5467834179608378,0.8669785014115423,-0.6931054827406524,87249.923,-0.720680218878389,0.5539902201496217
VNM,2021,94009.357,112301.38,185103.611,0.5078742467104005,0.8371166676669511,8.499223194031003,86645.189,-3.8909171250437358,0.5467834179608378
VNM,2022,116888.768,138607.83,224983.184,0.5195444651543379,0.8433056631793457,24.337376331592164,94009.357,1.1670218443937452,0.5078742467104005
