country_iso3,country_name,indicator_code,indicator_name,year,value,fetched_at_utc
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,5.97888573730077,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,5.50057037395844,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,1.4032017956128,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,1.84052436528839,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,4.72560086199387,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,2.79012172938629,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,0.137449407888951,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2011,0.218599818569089,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2012,0.988823291779653,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2013,-2.58592238614169,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2014,-6.02217249989295,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,-5.58980174753611,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,-2.71126216102509,2026-02-23T22:48:00.073454+00:00
